name,link,unit,unitLink,content
"Problemas verbales con ""más"" y ""menos""",/math/cc-1st-grade-math/cc-1st-add-subtract/cc-1st-word-problems-more-fewer-20/v/comparison-word-problems,Sumas y restas,/math/cc-1st-grade-math/cc-1st-add-subtract,"BuscarHaz una donaciónInicia sesiónRegístrateBusca cursos, habilidades y videosIr a la página principal de Khan Academyenvíanos un reporteHaz una donaciónhazte voluntarioAcerca deNoticiasImpactoNuestro equipoNuestros pasantesNuestros especialistas en contenidoNuestro liderazgoNuestros patrocinadoresNuestros colaboradoresNuestras finanzasBolsa de trabajoPasantíasCentro de ayudaComunidad de apoyoComparte tu historiaPrensaApp para iOSApp para AndroidAmerican Sign LanguageAzərbaycancaBahasa IndonesiačeštinadanskDeutschEnglishespañolfrançaisitalianolatviešulietuviųmagyarNederlandsnorsk bokmålOʻzbekpolskiportuguêsportuguês (Portugal)românăsvenskaTiếng ViệtTürkçeΕλληνικάбългарскиКыргызқазақ тілімонголрусскийСрпскиქართულიհայերենमराठीहिन्दीঅসমীয়াবাংলাਪੰਜਾਬੀગુજરાતીதமிழ்ಕನ್ನಡဗမာខ្មែរ한국어中文 (简体中文)日本語EE.UU.IndiaMéxicoBrasilTérminos de usoPolítica de privacidadAviso de cookies"
Sumar 1s y 10s,/math/cc-1st-grade-math/cc-1st-add-subtract/cc-1st-add-ones-tens/v/comparing-adding-1-and-10,Sumas y restas,/math/cc-1st-grade-math/cc-1st-add-subtract,"BuscarHaz una donaciónInicia sesiónRegístrateBusca cursos, habilidades y videosIr a la página principal de Khan Academyenvíanos un reporteHaz una donaciónhazte voluntarioAcerca deNoticiasImpactoNuestro equipoNuestros pasantesNuestros especialistas en contenidoNuestro liderazgoNuestros patrocinadoresNuestros colaboradoresNuestras finanzasBolsa de trabajoPasantíasCentro de ayudaComunidad de apoyoComparte tu historiaPrensaApp para iOSApp para AndroidAmerican Sign LanguageAzərbaycancaBahasa IndonesiačeštinadanskDeutschEnglishespañolfrançaisitalianolatviešulietuviųmagyarNederlandsnorsk bokmålOʻzbekpolskiportuguêsportuguês (Portugal)românăsvenskaTiếng ViệtTürkçeΕλληνικάбългарскиКыргызқазақ тілімонголрусскийСрпскиქართულიհայերենमराठीहिन्दीঅসমীয়াবাংলাਪੰਜਾਬੀગુજરાતીதமிழ்ಕನ್ನಡဗမာខ្មែរ한국어中文 (简体中文)日本語EE.UU.IndiaMéxicoBrasilTérminos de usoPolítica de privacidadAviso de cookies"
Introducción a la suma con números de 2 dígitos,/math/cc-1st-grade-math/cc-1st-add-subtract/cc-1st-add-two-dig-intro/v/adding-two-digit-numbers-no-regrouping,Sumas y restas,/math/cc-1st-grade-math/cc-1st-add-subtract,"BuscarHaz una donaciónInicia sesiónRegístrateBusca cursos, habilidades y videosIr a la página principal de Khan Academyenvíanos un reporteHaz una donaciónhazte voluntarioAcerca deNoticiasImpactoNuestro equipoNuestros pasantesNuestros especialistas en contenidoNuestro liderazgoNuestros patrocinadoresNuestros colaboradoresNuestras finanzasBolsa de trabajoPasantíasCentro de ayudaComunidad de apoyoComparte tu historiaPrensaApp para iOSApp para AndroidAmerican Sign LanguageAzərbaycancaBahasa IndonesiačeštinadanskDeutschEnglishespañolfrançaisitalianolatviešulietuviųmagyarNederlandsnorsk bokmålOʻzbekpolskiportuguêsportuguês (Portugal)românăsvenskaTiếng ViệtTürkçeΕλληνικάбългарскиКыргызқазақ тілімонголрусскийСрпскиქართულიհայերենमराठीहिन्दीঅসমীয়াবাংলাਪੰਜਾਬੀગુજરાતીதமிழ்ಕನ್ನಡဗမာខ្មែរ한국어中文 (简体中文)日本語EE.UU.IndiaMéxicoBrasilTérminos de usoPolítica de privacidadAviso de cookies"
Longitud y tamaño,/math/cc-1st-grade-math/cc-1st-measurement-geometry/copy-of-cc-early-math-length-intro/v/order-by-length,"Medición, datos y geometría",/math/cc-1st-grade-math/cc-1st-measurement-geometry,"BuscarHaz una donaciónInicia sesiónRegístrateBusca cursos, habilidades y videosIr a la página principal de Khan Academyenvíanos un reporteHaz una donaciónhazte voluntarioAcerca deNoticiasImpactoNuestro equipoNuestros pasantesNuestros especialistas en contenidoNuestro liderazgoNuestros patrocinadoresNuestros colaboradoresNuestras finanzasBolsa de trabajoPasantíasCentro de ayudaComunidad de apoyoComparte tu historiaPrensaApp para iOSApp para AndroidAmerican Sign LanguageAzərbaycancaBahasa IndonesiačeštinadanskDeutschEnglishespañolfrançaisitalianolatviešulietuviųmagyarNederlandsnorsk bokmålOʻzbekpolskiportuguêsportuguês (Portugal)românăsvenskaTiếng ViệtTürkçeΕλληνικάбългарскиКыргызқазақ тілімонголрусскийСрпскиქართულიհայերենमराठीहिन्दीঅসমীয়াবাংলাਪੰਜਾਬੀગુજરાતીதமிழ்ಕನ್ನಡဗမာខ្មែរ한국어中文 (简体中文)日本語EE.UU.IndiaMéxicoBrasilTérminos de usoPolítica de privacidadAviso de cookies"
Las gráficas de barras,/math/cc-1st-grade-math/cc-1st-measurement-geometry/cc-1st-bar-graphs/v/reading-bar-graph-examples,"Medición, datos y geometría",/math/cc-1st-grade-math/cc-1st-measurement-geometry,"BuscarHaz una donaciónInicia sesiónRegístrateBusca cursos, habilidades y videosIr a la página principal de Khan Academyenvíanos un reporteHaz una donaciónhazte voluntarioAcerca deNoticiasImpactoNuestro equipoNuestros pasantesNuestros especialistas en contenidoNuestro liderazgoNuestros patrocinadoresNuestros colaboradoresNuestras finanzasBolsa de trabajoPasantíasCentro de ayudaComunidad de apoyoComparte tu historiaPrensaApp para iOSApp para AndroidAmerican Sign LanguageAzərbaycancaBahasa IndonesiačeštinadanskDeutschEnglishespañolfrançaisitalianolatviešulietuviųmagyarNederlandsnorsk bokmålOʻzbekpolskiportuguêsportuguês (Portugal)românăsvenskaTiếng ViệtTürkçeΕλληνικάбългарскиКыргызқазақ тілімонголрусскийСрпскиქართულიհայերենमराठीहिन्दीঅসমীয়াবাংলাਪੰਜਾਬੀગુજરાતીதமிழ்ಕನ್ನಡဗမာខ្មែរ한국어中文 (简体中文)日本語EE.UU.IndiaMéxicoBrasilTérminos de usoPolítica de privacidadAviso de cookies"
Tiempo,/math/cc-1st-grade-math/cc-1st-measurement-geometry/cc-1st-time/v/telling-time-exercise-example-1,"Medición, datos y geometría",/math/cc-1st-grade-math/cc-1st-measurement-geometry,"BuscarHaz una donaciónInicia sesiónRegístrateBusca cursos, habilidades y videosIr a la página principal de Khan Academyenvíanos un reporteHaz una donaciónhazte voluntarioAcerca deNoticiasImpactoNuestro equipoNuestros pasantesNuestros especialistas en contenidoNuestro liderazgoNuestros patrocinadoresNuestros colaboradoresNuestras finanzasBolsa de trabajoPasantíasCentro de ayudaComunidad de apoyoComparte tu historiaPrensaApp para iOSApp para AndroidAmerican Sign LanguageAzərbaycancaBahasa IndonesiačeštinadanskDeutschEnglishespañolfrançaisitalianolatviešulietuviųmagyarNederlandsnorsk bokmålOʻzbekpolskiportuguêsportuguês (Portugal)românăsvenskaTiếng ViệtTürkçeΕλληνικάбългарскиКыргызқазақ тілімонголрусскийСрпскиქართულიհայերենमराठीहिन्दीঅসমীয়াবাংলাਪੰਜਾਬੀગુજરાતીதமிழ்ಕನ್ನಡဗမာខ្មែរ한국어中文 (简体中文)日本語EE.UU.IndiaMéxicoBrasilTérminos de usoPolítica de privacidadAviso de cookies"
Figuras,/math/cc-1st-grade-math/cc-1st-measurement-geometry/cc-1st-shapes/v/sides-corners,"Medición, datos y geometría",/math/cc-1st-grade-math/cc-1st-measurement-geometry,"BuscarHaz una donaciónInicia sesiónRegístrateBusca cursos, habilidades y videosIr a la página principal de Khan Academyenvíanos un reporteHaz una donaciónhazte voluntarioAcerca deNoticiasImpactoNuestro equipoNuestros pasantesNuestros especialistas en contenidoNuestro liderazgoNuestros patrocinadoresNuestros colaboradoresNuestras finanzasBolsa de trabajoPasantíasCentro de ayudaComunidad de apoyoComparte tu historiaPrensaApp para iOSApp para AndroidAmerican Sign LanguageAzərbaycancaBahasa IndonesiačeštinadanskDeutschEnglishespañolfrançaisitalianolatviešulietuviųmagyarNederlandsnorsk bokmålOʻzbekpolskiportuguêsportuguês (Portugal)românăsvenskaTiếng ViệtTürkçeΕλληνικάбългарскиКыргызқазақ тілімонголрусскийСрпскиქართულიհայերենमराठीहिन्दीঅসমীয়াবাংলাਪੰਜਾਬੀગુજરાતીதமிழ்ಕನ್ನಡဗမာខ្មែរ한국어中文 (简体中文)日本語EE.UU.IndiaMéxicoBrasilTérminos de usoPolítica de privacidadAviso de cookies"
Fracciones de figuras,/math/cc-1st-grade-math/cc-1st-measurement-geometry/cc-1st-fractions-of-shapes/v/halves-and-fourths,"Medición, datos y geometría",/math/cc-1st-grade-math/cc-1st-measurement-geometry,"BuscarHaz una donaciónInicia sesiónRegístrateBusca cursos, habilidades y videosIr a la página principal de Khan Academyenvíanos un reporteHaz una donaciónhazte voluntarioAcerca deNoticiasImpactoNuestro equipoNuestros pasantesNuestros especialistas en contenidoNuestro liderazgoNuestros patrocinadoresNuestros colaboradoresNuestras finanzasBolsa de trabajoPasantíasCentro de ayudaComunidad de apoyoComparte tu historiaPrensaApp para iOSApp para AndroidAmerican Sign LanguageAzərbaycancaBahasa IndonesiačeštinadanskDeutschEnglishespañolfrançaisitalianolatviešulietuviųmagyarNederlandsnorsk bokmålOʻzbekpolskiportuguêsportuguês (Portugal)românăsvenskaTiếng ViệtTürkçeΕλληνικάбългарскиКыргызқазақ тілімонголрусскийСрпскиქართულიհայերենमराठीहिन्दीঅসমীয়াবাংলাਪੰਜਾਬੀગુજરાતીதமிழ்ಕನ್ನಡဗမာខ្មែរ한국어中文 (简体中文)日本語EE.UU.IndiaMéxicoBrasilTérminos de usoPolítica de privacidadAviso de cookies"
Suma números hasta 20,/math/cc-2nd-grade-math/x3184e0ec:add-and-subtract-within-20/x3184e0ec:add-within-20/v/adding-within-20-using-place-value-blocks,Suma y resta números hasta 20,/math/cc-2nd-grade-math/x3184e0ec:add-and-subtract-within-20,"BuscarHaz una donaciónInicia sesiónRegístrateBusca cursos, habilidades y videosIr a la página principal de Khan Academyenvíanos un reporteHaz una donaciónhazte voluntarioAcerca deNoticiasImpactoNuestro equipoNuestros pasantesNuestros especialistas en contenidoNuestro liderazgoNuestros patrocinadoresNuestros colaboradoresNuestras finanzasBolsa de trabajoPasantíasCentro de ayudaComunidad de apoyoComparte tu historiaPrensaApp para iOSApp para AndroidAmerican Sign LanguageAzərbaycancaBahasa IndonesiačeštinadanskDeutschEnglishespañolfrançaisitalianolatviešulietuviųmagyarNederlandsnorsk bokmålOʻzbekpolskiportuguêsportuguês (Portugal)românăsvenskaTiếng ViệtTürkçeΕλληνικάбългарскиКыргызқазақ тілімонголрусскийСрпскиქართულიհայերենमराठीहिन्दीঅসমীয়াবাংলাਪੰਜਾਬੀગુજરાતીதமிழ்ಕನ್ನಡဗမာខ្មែរ한국어中文 (简体中文)日本語EE.UU.IndiaMéxicoBrasilTérminos de usoPolítica de privacidadAviso de cookies"
Suma con arreglos,/math/cc-2nd-grade-math/x3184e0ec:add-and-subtract-within-20/cc-2nd-repeated-addition/v/adding-with-arrays,Suma y resta números hasta 20,/math/cc-2nd-grade-math/x3184e0ec:add-and-subtract-within-20,"BuscarHaz una donaciónInicia sesiónRegístrateBusca cursos, habilidades y videosIr a la página principal de Khan Academyenvíanos un reporteHaz una donaciónhazte voluntarioAcerca deNoticiasImpactoNuestro equipoNuestros pasantesNuestros especialistas en contenidoNuestro liderazgoNuestros patrocinadoresNuestros colaboradoresNuestras finanzasBolsa de trabajoPasantíasCentro de ayudaComunidad de apoyoComparte tu historiaPrensaApp para iOSApp para AndroidAmerican Sign LanguageAzərbaycancaBahasa IndonesiačeštinadanskDeutschEnglishespañolfrançaisitalianolatviešulietuviųmagyarNederlandsnorsk bokmålOʻzbekpolskiportuguêsportuguês (Portugal)românăsvenskaTiếng ViệtTürkçeΕλληνικάбългарскиКыргызқазақ тілімонголрусскийСрпскиქართულიհայերենमराठीहिन्दीঅসমীয়াবাংলাਪੰਜਾਬੀગુજરાતીதமிழ்ಕನ್ನಡဗမာខ្មែរ한국어中文 (简体中文)日本語EE.UU.IndiaMéxicoBrasilTérminos de usoPolítica de privacidadAviso de cookies"
Resta números hasta 20,/math/cc-2nd-grade-math/x3184e0ec:add-and-subtract-within-20/x3184e0ec:subtract-within-20/v/subtract-within-20-using-a-number-line,Suma y resta números hasta 20,/math/cc-2nd-grade-math/x3184e0ec:add-and-subtract-within-20,"BuscarHaz una donaciónInicia sesiónRegístrateBusca cursos, habilidades y videosIr a la página principal de Khan Academyenvíanos un reporteHaz una donaciónhazte voluntarioAcerca deNoticiasImpactoNuestro equipoNuestros pasantesNuestros especialistas en contenidoNuestro liderazgoNuestros patrocinadoresNuestros colaboradoresNuestras finanzasBolsa de trabajoPasantíasCentro de ayudaComunidad de apoyoComparte tu historiaPrensaApp para iOSApp para AndroidAmerican Sign LanguageAzərbaycancaBahasa IndonesiačeštinadanskDeutschEnglishespañolfrançaisitalianolatviešulietuviųmagyarNederlandsnorsk bokmålOʻzbekpolskiportuguêsportuguês (Portugal)românăsvenskaTiếng ViệtTürkçeΕλληνικάбългарскиКыргызқазақ тілімонголрусскийСрпскиქართულიհայերենमराठीहिन्दीঅসমীয়াবাংলাਪੰਜਾਬੀગુજરાતીதமிழ்ಕನ್ನಡဗမာខ្មែរ한국어中文 (简体中文)日本語EE.UU.IndiaMéxicoBrasilTérminos de usoPolítica de privacidadAviso de cookies"
Suma y resta números hasta 20,/math/cc-2nd-grade-math/x3184e0ec:add-and-subtract-within-20/x3184e0ec:untitled-177/v/adding-within-20-using-place-value-blocks,Suma y resta números hasta 20,/math/cc-2nd-grade-math/x3184e0ec:add-and-subtract-within-20,"BuscarHaz una donaciónInicia sesiónRegístrateBusca cursos, habilidades y videosIr a la página principal de Khan Academyenvíanos un reporteHaz una donaciónhazte voluntarioAcerca deNoticiasImpactoNuestro equipoNuestros pasantesNuestros especialistas en contenidoNuestro liderazgoNuestros patrocinadoresNuestros colaboradoresNuestras finanzasBolsa de trabajoPasantíasCentro de ayudaComunidad de apoyoComparte tu historiaPrensaApp para iOSApp para AndroidAmerican Sign LanguageAzərbaycancaBahasa IndonesiačeštinadanskDeutschEnglishespañolfrançaisitalianolatviešulietuviųmagyarNederlandsnorsk bokmålOʻzbekpolskiportuguêsportuguês (Portugal)românăsvenskaTiếng ViệtTürkçeΕλληνικάбългарскиКыргызқазақ тілімонголрусскийСрпскиქართულიհայերենमराठीहिन्दीঅসমীয়াবাংলাਪੰਜਾਬੀગુજરાતીதமிழ்ಕನ್ನಡဗမာខ្មែរ한국어中文 (简体中文)日本語EE.UU.IndiaMéxicoBrasilTérminos de usoPolítica de privacidadAviso de cookies"
