nombre,numero,descripcion,url,idioma,topico
Algunas propiedades del conjunto de los números naturales,3,En esta sección encontrarás las principales propiedades de los números naturales.,https://edu.gcfglobal.org//es/los-numeros/,Espanol,los-numeros
Orden de los números naturales,4,"Aprende qué es el orden en los números naturales, cuándo uno es mayor o menor que otro y cómo se representan estas relaciones.",https://edu.gcfglobal.org//es/los-numeros/,Espanol,los-numeros
¿Qué son los números enteros?,5,Aquí encontrarás todo lo que necesitas saber sobre el conjunto de los números enteros y sus propiedades negativas.,https://edu.gcfglobal.org//es/los-numeros/,Espanol,los-numeros
Propiedades de los números enteros,6,Aquí te enseñaremos las principales propiedades de los números enteros.,https://edu.gcfglobal.org//es/los-numeros/,Espanol,los-numeros
Orden de los números enteros,7,"Así como sucede con los números naturales, en los números enteros también existe una relación de orden. Conoce más aquí.",https://edu.gcfglobal.org//es/los-numeros/,Espanol,los-numeros
¿Qué son los números racionales o fraccionarios?,8,Aprende todo sobre los números racionales o fraccionarios y su representación en los conjuntos.,https://edu.gcfglobal.org//es/los-numeros/,Espanol,los-numeros
Algunas propiedades del conjunto de los números racionales,9,Aprende sobre las principales operaciones con los números fraccionarios o racionales.,https://edu.gcfglobal.org//es/los-numeros/,Espanol,los-numeros
Orden en el conjunto de los números racionales,10,En muchas ocasiones debemos comparar números racionales o fraccionarios para conocer su orden.  Acá te enseñamos cómo hacerlo.,https://edu.gcfglobal.org//es/los-numeros/,Espanol,los-numeros
Aprender a contar,11,Aprende a contar. ¿Qué significa y qué sucede cuando cuentas?,https://edu.gcfglobal.org//es/los-numeros/,Espanol,los-numeros
Los dígitos,12,En esta página encontrarás todo lo que necesitas saber para representar cantidades del sistema decimal.,https://edu.gcfglobal.org//es/los-numeros/,Espanol,los-numeros
Valor posicional,13,"Aprende todo sobre los valores y sistemas posicionales: unidades, decenas, centenas y más.",https://edu.gcfglobal.org//es/los-numeros/,Espanol,los-numeros
¿Cómo se nombran los números?,14,Aquí te enseñaremos a usar las reglas para nombrar los números correctamente.,https://edu.gcfglobal.org//es/los-numeros/,Espanol,los-numeros
Números Cardinales y Ordinales,15,Aprende qué son los números cardinales y ordinales y cómo ordenarlos.,https://edu.gcfglobal.org//es/los-numeros/,Espanol,los-numeros
Los números naturales en la recta,16,Aquí podrás encontrar cómo se representan gráficamente los números en la recta.,https://edu.gcfglobal.org//es/los-numeros/,Espanol,los-numeros
Los enteros en la recta,17,Aprende a representar los números enteros en la recta numérica.,https://edu.gcfglobal.org//es/los-numeros/,Espanol,los-numeros
Los racionales en la recta,18,Te enseñamos el método para representar números fraccionarios o racionales y sus unidades en la recta numérica.,https://edu.gcfglobal.org//es/los-numeros/,Espanol,los-numeros
Orden en la recta numérica,19,Aprende a representar el orden de los números en la recta numérica.,https://edu.gcfglobal.org//es/los-numeros/,Espanol,los-numeros
Números negativos,20,Aprende cómo se representan y funcionan los números negativos.,https://edu.gcfglobal.org//es/los-numeros/,Espanol,los-numeros
Evaluación,21,Aquí encontrarás un pequeño quiz sobre los conjuntos numéricos.,https://edu.gcfglobal.org//es/los-numeros/,Espanol,los-numeros
Adición de cantidades,1,"En esta página encontrarás todo lo que necesitas para aprender a sumar: desde los conceptos, hasta los ejercicios de práctica.",https://edu.gcfglobal.org//es/sumar-y-restar/,Espanol,sumar-y-rtar
Sumar en la recta numérica,2,Conoce otra forma de entender la suma: la recta numérica.,https://edu.gcfglobal.org//es/sumar-y-restar/,Espanol,sumar-y-rtar
Sumar usando valores posicionales,3,En está página te presentaremos un nuevo método para que puedas realizar operaciones numéricas de forma sencilla.,https://edu.gcfglobal.org//es/sumar-y-restar/,Espanol,sumar-y-rtar
Sumar llevando acarreos,4,Conoce el método para sumar números grandes llevando acarreos.,https://edu.gcfglobal.org//es/sumar-y-restar/,Espanol,sumar-y-rtar
Sumar varios números,5,Aprende a sumar varios números a la vez.,https://edu.gcfglobal.org//es/sumar-y-restar/,Espanol,sumar-y-rtar
Propiedades de la suma,6,¿Cuáles son y cómo se usan las propiedades de la suma?,https://edu.gcfglobal.org//es/sumar-y-restar/,Espanol,sumar-y-rtar
Problemas que se pueden resolver con sumas,7,Usa la suma para resolver problemas de la vida cotidiana.,https://edu.gcfglobal.org//es/sumar-y-restar/,Espanol,sumar-y-rtar
Evaluación suma,8,Aquí encontrarás un pequeño quiz para evaluar tus conocimientos sobre la suma.,https://edu.gcfglobal.org//es/sumar-y-restar/,Espanol,sumar-y-rtar
Resta o sustracción de cantidades,9,Aquí encontrarás todo lo necesario para realizar restas de forma correcta.,https://edu.gcfglobal.org//es/sumar-y-restar/,Espanol,sumar-y-rtar
Restar en la recta numérica,10,Podemos hacer uso de la recta numérica para realizar restas de forma sencilla.,https://edu.gcfglobal.org//es/sumar-y-restar/,Espanol,sumar-y-rtar
Restar usando valores posicionales,11,Aprende a restar números usando los valores posicionales.,https://edu.gcfglobal.org//es/sumar-y-restar/,Espanol,sumar-y-rtar
Restar llevando acarreos,12,En esta página te presentamos la forma de restar números grandes llevando acarreos y usando valores posicionales.,https://edu.gcfglobal.org//es/sumar-y-restar/,Espanol,sumar-y-rtar
Propiedades de la resta,13,"La resta no cumple con las misma propiedades que la suma, aprende más aquí.",https://edu.gcfglobal.org//es/sumar-y-restar/,Espanol,sumar-y-rtar
Problemas que se pueden resolver con restas,14,Aquí aprenderás a usar la resta para resolver problemas de la vida cotidiana.,https://edu.gcfglobal.org//es/sumar-y-restar/,Espanol,sumar-y-rtar
Evaluación resta,15,"Pon a prueba lo que has aprendido sobre la resta, tomando este pequeño quiz.",https://edu.gcfglobal.org//es/sumar-y-restar/,Espanol,sumar-y-rtar
Uso de los paréntesis,16,Los paréntesis juegan un papel importante en la resolución de operaciones matemáticas. Conoce sus usos y funciones aquí.,https://edu.gcfglobal.org//es/sumar-y-restar/,Espanol,sumar-y-rtar
¿Y cuándo no hay paréntesis?,17,¿Qué hacer cuando no hay paréntesis que indiquen el orden de las operaciones a realizar?  Aprende con nosotros a resolver estos problemas.,https://edu.gcfglobal.org//es/sumar-y-restar/,Espanol,sumar-y-rtar
Aplicación de sumas y restas combinadas,18,Aquí aprenderás a combinar sumas y restas para resolver problemas de la vida diaria.,https://edu.gcfglobal.org//es/sumar-y-restar/,Espanol,sumar-y-rtar
Suma y resta de enteros en la recta,19,Realiza sumas y restas de números enteros en la recta.,https://edu.gcfglobal.org//es/sumar-y-restar/,Espanol,sumar-y-rtar
Ley de signos,20,"Aprende cómo se simplifican los signos ""más"" y ""menos"" que aparecen consecutivamente en las operaciones matemáticas.",https://edu.gcfglobal.org//es/sumar-y-restar/,Espanol,sumar-y-rtar
Simplificación de expresiones con ley de signos,21,Aprende a usar la ley de signos para resolver expresiones aritméticas.,https://edu.gcfglobal.org//es/sumar-y-restar/,Espanol,sumar-y-rtar
Suma y resta de números negativos.​,22,"Sumar y restar números negativos puede ser confuso. Por eso, en esta página te enseñaremos cómo hacerlo fácilmente a través de un truco.",https://edu.gcfglobal.org//es/sumar-y-restar/,Espanol,sumar-y-rtar
Test Sumar y restar ,23,Responde las siguientes preguntas para saber qué tanto aprendiste sobre las operaciones de la suma y la resta.,https://edu.gcfglobal.org//es/sumar-y-restar/,Espanol,sumar-y-rtar
¿Qué es multiplicar?,1,"Aquí aprenderás a multiplicar, cómo se llego a la multiplicación y de qué forma nos ayuda en nuestra vida cotidiana.  Además conocerás cada una de las partes que la conforman.",https://edu.gcfglobal.org//es/multiplicar/,Espanol,multiplicar
Multiplicación de una cifra,2,Para poder multiplicar números grandes es necesario conocer las multiplicaciones de una cifra.,https://edu.gcfglobal.org//es/multiplicar/,Espanol,multiplicar
Tablas de multiplicar,3,"En esta página encontrarás las tablas de multiplicar y la forma como han sido construidas, además podrás practicarlas para que las aprendas.",https://edu.gcfglobal.org//es/multiplicar/,Espanol,multiplicar
Multiplicar números grandes,4,En esta página aprenderás a multiplicar números grandes por números de una sola cifra.,https://edu.gcfglobal.org//es/multiplicar/,Espanol,multiplicar
Multiplicar números de varias cifras,5,Aquí aprenderás la forma de multiplicar números de varias cifras.,https://edu.gcfglobal.org//es/multiplicar/,Espanol,multiplicar
Aplicaciones de la multiplicación,6,Aprende a usar la multiplicación para resolver problemas de tu día a día.,https://edu.gcfglobal.org//es/multiplicar/,Espanol,multiplicar
Numerales multiplicativos,7,"Aprende a obtener el doble, triple o más de una cantidad dada. Esto se denomina numerales multiplicativos",https://edu.gcfglobal.org//es/multiplicar/,Espanol,multiplicar
Propiedades de la multiplicación,8,Conocer las propiedades de la multiplicación reforzará tus bases y te ayudadrá a comprender mejor muchos conceptos.,https://edu.gcfglobal.org//es/multiplicar/,Espanol,multiplicar
Propiedad distributiva,9,Aprende qué es la propiedad distributiva y como aplicarla correctamente.,https://edu.gcfglobal.org//es/multiplicar/,Espanol,multiplicar
Multiplicación con sumas y restas,10,"Si no sabes si se deben realizar primero las sumas o las multiplicaciones, conoce la prioridad de la multiplicación aquí y aprende a desarrollar operaciones combinadas.",https://edu.gcfglobal.org//es/multiplicar/,Espanol,multiplicar
Multiplicación con signos,11,Aquí aprenderás a realizar multiplicaciones en las que intervienen números positivos y negativos.,https://edu.gcfglobal.org//es/multiplicar/,Espanol,multiplicar
Problemas con multiplicación de enteros,12,"La multiplicación de números positivos y negativos también se puede usar para resolver problemas de la vida real, aprende cómo hacerlo aquí.",https://edu.gcfglobal.org//es/multiplicar/,Espanol,multiplicar
Evaluación multiplicación,13,Aquí encontrarás un pequeño quiz de tus conocimientos sobre la multiplicación,https://edu.gcfglobal.org//es/multiplicar/,Espanol,multiplicar
¿Qué es dividir?,1,"En esta página aprenderás qué significa dividir, cómo se representa la división y cuáles son sus partes.",https://edu.gcfglobal.org//es/dividir/,Espanol,dividir
¿Cuántas veces?,2,Para aprender a dividir necesitas conocer cuántas veces está una cantidad contenida en otra.  Aprende cómo hacerlo aquí.,https://edu.gcfglobal.org//es/dividir/,Espanol,dividir
División de una cifra,3,Aprende como hacer divisiones entre números de una sola cifra.,https://edu.gcfglobal.org//es/dividir/,Espanol,dividir
División de dos cifras,4,Aprende a dividir entre números de dos o más cifras aquí.,https://edu.gcfglobal.org//es/dividir/,Espanol,dividir
Aclaraciones del proceso de dividir,5,Resuelve las dudas que tienes con respecto a la división.,https://edu.gcfglobal.org//es/dividir/,Espanol,dividir
Errores comunes al dividir,6,Resuelve las dudas que te quedan con respecto a la división.,https://edu.gcfglobal.org//es/dividir/,Espanol,dividir
Problemas con divisiones,7,Aprende cómo usar divisiones para resolver problemas.,https://edu.gcfglobal.org//es/dividir/,Espanol,dividir
Propiedades de la división,8,"Aprende qué propiedades cumple o no la división, así tendrás un mejor manejo de la misma.",https://edu.gcfglobal.org//es/dividir/,Espanol,dividir
División con suma y resta,9,"La división, al igual que la multiplicación, goza de jerarquía sobre la suma y la resta.  Aprende cómo resolver operaciones combinadas.",https://edu.gcfglobal.org//es/dividir/,Espanol,dividir
División con signos,10,Aprende a realizar divisiones que involucran números positivos y negativos.,https://edu.gcfglobal.org//es/dividir/,Espanol,dividir
Interpretación del signo en la división,11,Aprende a interpretar y solucionar problemas usando la división de números negativos.,https://edu.gcfglobal.org//es/dividir/,Espanol,dividir
Evaluación división,12,Aquí encontrarás una evaluación de tus conocimientos sobre la división.,https://edu.gcfglobal.org//es/dividir/,Espanol,dividir
¿Qué son los divisores?,1,Aquí podrás entender de la manera más sencilla qué son los divisores de un número.,https://edu.gcfglobal.org//es/divisores-y-multiplos/,Espanol,divisor-y-multiplos
Los números primos,2,Todo lo que necesitas saber sobre los números primos en un solo lugar.,https://edu.gcfglobal.org//es/divisores-y-multiplos/,Espanol,divisor-y-multiplos
Descomposición en factores primos,3,Aprende a utilizar los números primos para descomponer cualquier número.,https://edu.gcfglobal.org//es/divisores-y-multiplos/,Espanol,divisor-y-multiplos
Descomposición en números primos,4,Aprende las formas de encontrar la descomposición de los números naturales aquí.,https://edu.gcfglobal.org//es/divisores-y-multiplos/,Espanol,divisor-y-multiplos
La descomposición prima y los divisores,5,"La descomposición prima de un número tiene información sobre los divisores de un número, aprende como interpretarla.",https://edu.gcfglobal.org//es/divisores-y-multiplos/,Espanol,divisor-y-multiplos
Máximo común divisor,6,Aprende qué es el máximo común divisor de varios números y como encontrarlo aquí.,https://edu.gcfglobal.org//es/divisores-y-multiplos/,Espanol,divisor-y-multiplos
Propiedades de los divisores,7,Conocer las propiedades de los divisores y del máximo común divisor te facilitará las cosas.  Aprende cuales son y como se usan aquí.,https://edu.gcfglobal.org//es/divisores-y-multiplos/,Espanol,divisor-y-multiplos
